season,seat,points,place
2023,10,1573.0,9
2023,1,1566.92,8
2023,2,1743.44,3
2023,3,1526.96,9
2023,4,1652.9399999999998,6
2023,5,1507.4199999999996,10
2023,6,1696.5800000000002,5
2023,7,2016.42,1
2023,8,1735.1,4
2023,9,1909.1399999999999,2
2023,10,1568.68,7
2023,1,1804.08,3
2023,2,1655.4399999999998,6
2023,3,1876.6599999999999,1
2023,4,1869.9600000000003,2
2023,5,1614.8799999999999,8
2023,6,1601.46,10
2023,7,1741.44,4
2023,8,1611.8400000000001,9
2023,9,1628.52,7
2023,10,1688.9,5
2023,1,1878.88,3
2023,2,1424.22,10
2023,3,1780.52,6
2023,4,1522.98,9
2023,5,1582.06,7
2023,6,1579.2799999999997,8
2023,7,2115.96,1
2023,8,1864.1799999999998,4
2023,9,1942.1599999999999,2
2023,10,1787.8799999999999,5
2023,1,1698.4,7
2023,2,1544.06,9
2023,3,1930.1399999999999,3
2023,4,1637.2800000000002,8
2023,5,1523.82,10
2023,6,1965.04,2
2023,7,1742.46,5
2023,8,1849.1400000000003,4
2023,9,1701.08,6
2023,10,1988.3,1
2023,1,1853.4199999999998,4
2023,2,1832.96,5
2023,3,1858.62,3
2023,4,1755.1399999999999,7
2023,5,1576.0,9
2023,6,1379.3600000000001,10
2023,7,1869.7199999999998,2
2023,8,1653.7599999999998,8
2023,9,1929.7600000000002,1
2023,10,1825.38,6
2023,1,1789.32,5
2023,2,1314.88,10
2023,3,1800.7199999999998,4
2023,4,1853.6200000000001,3
2023,5,1653.94,7
2023,6,2001.06,1
2023,7,1587.7600000000002,8
2023,8,1875.54,2
2023,9,1547.66,9
2023,10,1750.7199999999998,6
2023,1,1667.8000000000002,7
2023,2,1560.58,9
2023,3,1700.48,5
2023,4,1732.3000000000002,4
2023,5,2009.24,2
2023,6,1586.14,8
2023,7,1519.02,10
2023,8,1755.8200000000002,3
2023,9,1678.0,6
2023,10,2177.2200000000003,1
2023,1,1802.6600000000003,4
2023,2,1218.24,10
2023,3,1562.52,9
2023,4,1805.1799999999998,3
2023,5,2212.6,1
2023,6,1612.4599999999998,7
2023,7,2067.02,2
2023,8,1590.98,8
2023,9,1717.9800000000002,5
2023,10,1621.6,6
2023,1,1418.7,10
2023,2,1716.24,5
2023,3,1946.4,2
2023,4,1901.4,3
2023,5,1457.88,8
2023,6,1772.06,4
2023,7,2134.94,1
2023,8,1456.78,9
2023,9,1527.32,7
2023,10,1605.7,6
2023,1,1616.7799999999997,8
2023,2,1821.0600000000002,4
2023,3,2056.52,1
2023,4,2025.0600000000002,2
2023,5,1767.24,6
2023,6,1844.1399999999999,3
2023,7,1745.9599999999998,7
2023,8,1440.1200000000001,10
2023,9,1446.42,9
2023,10,1812.56,5
2023,1,1732.2,6
2023,2,1776.5,4
2023,3,1952.92,2
2023,4,1747.58,5
2023,5,1673.2000000000003,7
2023,6,1945.1,3
2023,7,2095.6400000000003,1
2023,8,1652.4,9
2023,9,1666.28,8
2023,10,1633.6799999999998,10
2023,1,1885.6,3
2023,2,1458.76,10
2023,3,1502.8000000000002,9
2023,4,1868.52,4
2023,5,1855.44,5
2023,6,1550.46,7
2023,7,2179.7200000000003,1
2023,8,2123.94,2
2023,9,1516.3999999999999,8
2023,10,1725.32,6
2023,1,1865.8199999999997,3
2023,2,1418.42,10
2023,3,1478.3,9
2023,4,1796.4,4
2023,5,1540.4,8
2023,6,1610.8,6
2023,7,2181.6000000000004,1
2023,8,1687.9,5
2023,9,1884.34,2
2023,10,1593.54,7
2023,1,1854.2400000000002,3
2023,2,1642.44,8
2023,3,1679.58,7
2023,4,1520.96,10
2023,5,1685.74,6
2023,6,1593.46,9
2023,7,2001.02,2
2023,8,1745.12,5
2023,9,2158.5,1
2023,10,1765.4199999999998,4
2023,1,1977.8400000000001,1
2023,2,1540.88,9
2023,3,1829.12,4
2023,4,1534.8600000000001,10
2023,5,1834.6599999999999,3
2023,6,1689.94,6
2023,7,1666.78,7
2023,8,1817.8000000000002,5
2023,9,1914.16,2
2023,10,1660.78,8
2023,1,1527.14,10
2023,2,1963.2199999999998,2
2023,3,1668.92,8
2023,4,1699.18,6
2023,5,2065.3,1
2023,6,1529.06,9
2023,7,1750.06,5
2023,8,1923.3,3
2023,9,1683.1600000000003,7
2023,10,1869.3400000000001,4
2023,1,1720.3399999999997,5
2023,2,1502.58,9
2023,3,1888.6,2
2023,4,1708.8400000000001,8
2023,5,1920.1799999999998,1
2023,6,1712.3200000000002,7
2023,7,1439.88,10
2023,8,1719.64,6
2023,9,1734.7599999999998,4
2023,10,1869.5,3
2023,1,1943.74,2
2023,2,1772.36,4
2023,3,1687.02,8
2023,4,1728.04,5
2023,5,1524.2399999999998,10
2023,6,1706.44,7
2023,7,2007.6,1
2023,8,1606.94,9
2023,9,1720.2200000000003,6
2023,10,1883.88,3
2023,1,1916.1999999999998,1
2023,2,1594.3400000000001,10
2023,3,1767.9399999999998,5
2023,4,1759.7199999999998,7
2023,5,1885.46,2
2023,6,1760.8600000000001,6
2023,7,1677.92,8
2023,8,1816.6399999999999,4
2023,9,1640.28,9
2023,10,1868.52,3
2023,1,1709.6800000000003,5
2023,2,1925.7400000000002,1
2023,3,1693.1000000000001,7
2023,4,1567.52,9
2023,5,1702.2199999999998,6
2023,6,1775.52,2
2023,7,1749.94,4
2023,8,1534.58,10
2023,9,1568.44,8
2023,10,1753.8199999999997,3
2023,1,2042.96,2
2023,2,1506.66,9
2023,3,1905.74,3
2023,4,1663.42,6
2023,5,2104.6800000000003,1
2023,6,1511.46,8
2023,7,1444.9,10
2023,8,1716.08,5
2023,9,1779.02,4
2023,10,1659.56,7
2023,1,1574.8799999999999,7
2023,2,1806.6000000000001,5
2023,3,1894.94,3
2023,4,2033.6399999999999,1
2023,5,1578.1000000000001,6
2023,6,1866.5,4
2023,7,1238.1999999999998,10
2023,8,2026.56,2
2023,9,1557.4199999999998,8
2023,10,1501.04,9
2023,1,1695.0199999999998,7
2023,2,1719.2999999999997,5
2023,3,1699.92,6
2023,4,1382.7799999999997,10
2023,5,2076.02,1
2023,6,1629.76,8
2023,7,2018.9,2
2023,8,1899.76,3
2023,9,1548.0,9
2023,10,1720.0,4
2023,1,1892.3999999999999,3
2023,2,1486.9,8
2023,3,2076.8199999999997,2
2023,4,1431.2199999999998,9
2023,5,1695.38,6
2023,6,1801.74,5
2023,7,1425.08,10
2023,8,1618.8799999999999,7
2023,9,1835.96,4
2023,10,2136.9799999999996,1
2023,1,1902.4199999999996,2
2023,2,1960.7,1
2023,3,1580.98,8
2023,4,1685.3,7
2023,5,1505.1599999999999,9
2023,6,1834.34,3
2023,7,1709.0000000000002,5
2023,8,1726.9600000000003,4
2023,9,1422.5199999999998,10
2023,10,1704.48,6
2023,1,1294.7,10
2023,2,1554.8999999999999,8
2023,3,2051.32,1
2023,4,1571.74,7
2023,5,1530.32,9
2023,6,1966.72,2
2023,7,1670.4399999999998,5
2023,8,1591.1599999999999,6
2023,9,1933.18,3
2023,10,1867.58,4
2023,1,2046.08,1
2023,2,1775.8,4
2023,3,1464.26,10
2023,4,1643.16,9
2023,5,1814.8600000000001,3
2023,6,1765.46,5
2023,7,1746.94,6
2023,8,1694.52,8
2023,9,1954.52,2
2023,10,1732.7199999999998,7
2023,1,1765.2999999999997,4
2023,2,1595.6399999999999,7
2023,3,1675.26,5
2023,4,1620.68,6
2023,5,1595.26,8
2023,6,1506.12,10
2023,7,1956.5200000000004,2
2023,8,1953.48,3
2023,9,1575.7199999999998,9
2023,10,1968.08,1
2023,1,2277.46,1
2023,2,1598.92,7
2023,3,1650.62,5
2023,4,1688.62,4
2023,5,1336.1,10
2023,6,1954.8600000000001,2
2023,7,1586.8600000000001,8
2023,8,1569.56,9
2023,9,1862.3400000000001,3
2023,10,1640.7,6
2023,1,2100.1800000000003,1
2023,2,1956.3600000000001,2
2023,3,1851.6200000000001,5
2023,4,1831.3600000000001,6
2023,5,1225.6,10
2023,6,1624.12,8
2023,7,1708.6599999999999,7
2023,8,1853.38,4
2023,9,1888.62,3
2023,10,1612.7199999999998,9
2023,1,1436.3799999999999,9
2023,2,1616.8,7
2023,3,1826.7399999999998,3
2023,4,1844.6599999999999,2
2023,5,1638.7,6
2023,6,1590.76,8
2023,7,1430.1799999999998,10
2023,8,1690.3799999999999,5
2023,9,1732.32,4
2023,10,1904.16,1
2023,1,1890.34,1
2023,2,1559.4799999999998,9
2023,3,1783.92,4
2023,4,1698.6399999999999,7
2023,5,1851.2599999999998,2
2023,6,1798.66,3
2023,7,1690.9,8
2023,8,1773.2800000000002,5
2023,9,1517.0800000000002,10
2023,10,1701.92,6
2023,1,1704.6200000000001,6
2023,2,2016.02,1
2023,3,1685.32,8
2023,4,1814.12,3
2023,5,1674.14,9
2023,6,1772.8200000000002,5
2023,7,1489.56,10
2023,8,1799.7199999999998,4
2023,9,1832.42,2
2023,10,1695.54,7
2023,1,1729.6399999999999,6
2023,2,1412.04,10
2023,3,2083.94,1
2023,4,1492.5000000000002,9
2023,5,1971.58,2
2023,6,1545.02,8
2023,7,1925.86,4
2023,8,1675.68,7
2023,9,1930.52,3
2023,10,1755.54,5
2023,1,1662.1999999999998,7
2023,2,1589.58,9
2023,3,1470.6599999999999,10
2023,4,1624.5,8
2023,5,1702.66,6
2023,6,1713.36,5
2023,7,1990.76,2
2023,8,2018.6800000000003,1
2023,9,1821.48,4
2023,10,1950.4199999999998,3
2023,1,1651.8200000000002,8
2023,2,1536.92,10
2023,3,1836.92,3
2023,4,2072.0,1
2023,5,1811.44,5
2023,6,1741.6599999999999,6
2023,7,1589.52,9
2023,8,1986.9800000000002,2
2023,9,1740.36,7
2023,10,1820.3599999999997,4
2023,1,1529.8600000000001,8
2023,2,1660.3000000000002,6
2023,3,2129.02,1
2023,4,1932.66,2
2023,5,1413.1799999999998,9
2023,6,1656.4,7
2023,7,1772.82,3
2023,8,1755.6999999999998,4
2023,9,1692.7200000000003,5
2023,10,1318.46,10
2023,1,1755.24,5
2023,2,1729.04,6
2023,3,1938.1399999999999,2
2023,4,1964.6399999999999,1
2023,5,1725.6799999999998,7
2023,6,1609.6200000000001,8
2023,7,1601.2600000000002,9
2023,8,1858.42,3
2023,9,1561.36,10
2023,10,1761.04,4
2023,1,1627.3,10
2023,2,1735.76,5
2023,3,1806.0,3
2023,4,1669.02,9
2023,5,1754.8200000000002,4
2023,6,1848.62,2
2023,7,1700.4,7
2023,8,1960.5600000000004,1
2023,9,1674.84,8
2023,10,1716.74,6
2023,1,1498.1000000000001,10
2023,2,1598.22,8
2023,3,1849.7200000000003,4
2023,4,1882.9,3
2023,5,1922.22,2
2023,6,2057.24,1
2023,7,1704.2799999999997,7
2023,8,1744.6,6
2023,9,1796.3600000000001,5
2023,10,1597.76,9
2023,1,1835.2999999999997,3
2023,2,1817.7200000000003,5
2023,3,1671.2,8
2023,4,2061.8,1
2023,5,1704.6599999999999,7
2023,6,1822.3999999999999,4
2023,7,1882.9,2
2023,8,1607.4199999999998,9
2023,9,1738.44,6
2023,10,1592.8199999999997,10
2023,1,1928.94,1
2023,2,1792.0,4
2023,3,1761.6599999999999,7
2023,4,1779.4599999999998,5
2023,5,1464.72,10
2023,6,1862.9,3
2023,7,1712.48,8
2023,8,1610.0,9
2023,9,1894.66,2
2023,10,1768.38,6
2023,1,1607.76,9
2023,2,1511.2399999999998,10
2023,3,1735.6,6
2023,4,1857.7599999999998,3
2023,5,1785.1599999999999,4
2023,6,1719.8200000000002,7
2023,7,1709.56,8
2023,8,2185.8599999999997,1
2023,9,1759.34,5
2023,10,1907.42,2
2023,1,1713.44,6
2023,2,1535.9399999999998,9
2023,3,1918.9399999999998,4
2023,4,1966.8799999999999,2
2023,5,1652.18,7
2023,6,1566.98,8
2023,7,1263.28,10
2023,8,2089.7200000000003,1
2023,9,1926.1400000000003,3
2023,10,1845.48,5
2023,1,1500.3600000000001,10
2023,2,1639.6999999999998,7
2023,3,2129.04,1
2023,4,1666.2,5
2023,5,1778.3400000000001,4
2023,6,1645.12,6
2023,7,1875.0599999999997,3
2023,8,1924.08,2
2023,9,1630.42,8
2023,10,1616.5400000000002,9
2023,1,1587.62,8
2023,2,1773.88,5
2023,3,1928.7200000000003,2
2023,4,1456.4600000000003,10
2023,5,1730.36,6
2023,6,1575.6000000000004,9
2023,7,1807.2199999999998,4
2023,8,1719.62,7
2023,9,1949.96,1
2023,10,1928.52,3
2023,1,1859.06,2
2023,2,1760.0600000000002,4
2023,3,1501.38,9
2023,4,1603.86,8
2023,5,1841.34,3
2023,6,1424.5,10
2023,7,1657.88,7
2023,8,1750.0,5
2023,9,1861.12,1
2023,10,1743.1,6
2023,1,1643.46,5
2023,2,2057.6200000000003,1
2023,3,1485.2799999999997,10
2023,4,1606.56,7
2023,5,2014.08,2
2023,6,1542.56,9
2023,7,1634.3,6
2023,8,1959.12,3
2023,9,1844.06,4
2023,10,1578.2599999999998,8
2023,1,1907.94,2
2023,2,1801.72,5
2023,3,1793.36,6
2023,4,1652.1799999999998,9
2023,5,1887.7000000000003,3
2023,6,1738.62,8
2023,7,1775.2999999999997,7
2023,8,1954.12,1
2023,9,1284.94,10
2023,10,1822.7999999999997,4
2023,1,1750.54,6
2023,2,1525.6999999999998,8
2023,3,1781.86,4
2023,4,1435.6799999999998,10
2023,5,1456.44,9
2023,6,1858.02,3
2023,7,1745.1799999999998,7
2023,8,1753.02,5
2023,9,2025.4999999999998,1
2023,10,1999.58,2
2023,1,1610.3999999999999,9
2023,2,1667.02,8
2023,3,1713.4199999999998,5
2023,4,1930.52,2
2023,5,1673.12,7
2023,6,1820.18,4
2023,7,1922.2599999999998,3
2023,8,1370.88,10
2023,9,1691.2999999999997,6
2023,10,1945.12,1
2023,1,1968.3400000000001,1
2023,2,1417.6,10
2023,3,1964.42,2
2023,4,1825.94,4
2023,5,1735.58,6
2023,6,1641.6000000000004,8
2023,7,1862.12,3
2023,8,1773.98,5
2023,9,1493.02,9
2023,10,1687.2000000000003,7
2023,1,1771.86,5
2023,2,1535.7,9
2023,3,1594.1399999999999,8
2023,4,1461.0,10
2023,5,1936.8400000000001,1
2023,6,1859.04,4
2023,7,1751.62,6
2023,8,1913.68,2
2023,9,1696.66,7
2023,10,1871.92,3
2023,1,1782.26,5
2023,2,1921.74,3
2023,3,1389.9,10
2023,4,1533.72,9
2023,5,2019.8799999999999,2
2023,6,1749.92,6
2023,7,1725.24,7
2023,8,1623.08,8
2023,9,2031.1599999999999,1
2023,10,1873.58,4
2023,1,1998.86,2
2023,2,1602.1399999999999,8
2023,3,1752.54,5
2023,4,1805.04,4
2023,5,1912.24,3
2023,6,1339.7599999999998,9
2023,7,1322.28,10
2023,8,1641.98,7
2023,9,1679.2599999999998,6
2023,10,2000.2800000000002,1
2023,1,1626.36,7
2023,2,1858.2800000000002,4
2023,3,1895.6599999999999,3
2023,4,1798.3000000000002,5
2023,5,1718.2400000000002,6
2023,6,1604.08,8
2023,7,1963.28,1
2023,8,1928.9999999999998,2
2023,9,1603.1200000000001,9
2023,10,1516.1999999999998,10
2023,1,1699.8200000000002,6
2023,2,1440.88,9
2023,3,1599.1,8
2023,4,1069.2,10
2023,5,1904.8200000000002,2
2023,6,1754.44,5
2023,7,1647.74,7
2023,8,2115.0200000000004,1
2023,9,1788.56,4
2023,10,1826.92,3
2023,1,1600.8,10
2023,2,1803.66,3
2023,3,1760.9,4
2023,4,1713.06,5
2023,5,1607.2400000000002,9
2023,6,1683.38,7
2023,7,1683.4,6
2023,8,1645.8400000000001,8
2023,9,1904.62,1
2023,10,1858.6400000000003,2
2023,1,1884.38,2
2023,2,1870.8,3
2023,3,1769.2200000000003,4
2023,4,1648.6200000000001,8
2023,5,1679.46,7
2023,6,1609.36,9
2023,7,1607.74,10
2023,8,1762.2599999999998,5
2023,9,2129.76,1
2023,10,1743.96,6
2023,1,1600.16,7
2023,2,1474.88,10
2023,3,1986.56,1
2023,4,1897.16,3
2023,5,1539.0,9
2023,6,1704.6199999999997,5
2023,7,1669.2200000000003,6
2023,8,1928.3600000000001,2
2023,9,1567.6,8
2023,10,1793.04,4
2023,1,2047.92,1
2023,2,1623.9399999999998,8
2023,3,1421.76,10
2023,4,1559.7600000000002,9
2023,5,1713.6999999999998,6
2023,6,1771.88,5
2023,7,1968.62,2
2023,8,1787.46,4
2023,9,1633.82,7
2023,10,1875.1000000000001,3
2023,1,1842.4999999999998,6
2023,2,1702.48,7
2023,3,1953.0,3
2023,4,1271.08,10
2023,5,2043.54,2
2023,6,1471.7,9
2023,7,1843.96,5
2023,8,1870.6200000000003,4
2023,9,2056.34,1
2023,10,1671.36,8
2023,1,1943.8600000000001,2
2023,2,1899.8600000000001,3
2023,3,2047.0,1
2023,4,1682.8000000000002,5
2023,5,1671.08,8
2023,6,1672.5800000000002,7
2023,7,1627.1000000000001,9
2023,8,1613.24,10
2023,9,1721.8400000000001,4
2023,10,1678.16,6
2023,1,1843.72,4
2023,2,1637.74,7
2023,3,1678.8200000000002,6
2023,4,1444.08,9
2023,5,1940.7000000000003,3
2023,6,1631.9,8
2023,7,1829.7600000000002,5
2023,8,1347.1,10
2023,9,1971.7199999999998,2
2023,10,1995.3600000000001,1
2023,1,1957.0800000000002,2
2023,2,1478.08,9
2023,3,1918.0,3
2023,4,1590.1999999999998,8
2023,5,1624.54,6
2023,6,1625.62,5
2023,7,1608.62,7
2023,8,1462.42,10
2023,9,1886.52,4
2023,10,2000.3,1
2023,1,1851.1,4
2023,2,1887.2200000000003,3
2023,3,1554.16,9
2023,4,1908.8200000000002,2
2023,5,1772.6799999999998,6
2023,6,1414.0,10
2023,7,1671.38,7
2023,8,1637.2,8
2023,9,2156.8599999999997,1
2023,10,1832.76,5
2023,1,2022.6599999999999,1
2023,2,1909.4599999999998,4
2023,3,1168.84,10
2023,4,1635.7400000000002,7
2023,5,1949.7199999999998,3
2023,6,1523.42,9
2023,7,2014.8799999999999,2
2023,8,1548.8600000000001,8
2023,9,1662.8599999999997,6
2023,10,1675.76,5
2023,1,1479.1200000000001,10
2023,2,1843.92,5
2023,3,1592.7599999999998,9
2023,4,1860.3999999999999,4
2023,5,1957.66,1
2023,6,1598.1200000000001,8
2023,7,1926.5000000000002,3
2023,8,1939.12,2
2023,9,1732.12,7
2023,10,1758.04,6
2023,1,1827.98,4
2023,2,2029.08,1
2023,3,1795.3200000000002,5
2023,4,1523.4999999999998,10
2023,5,1623.78,9
2023,6,1752.86,6
2023,7,1896.2600000000002,2
2023,8,1698.8600000000001,8
2023,9,1725.16,7
2023,10,1852.8,3
2023,1,1500.2600000000002,9
2023,2,1471.2400000000002,10
2023,3,1728.52,5
2023,4,1620.12,8
2023,5,1731.6,4
2023,6,1665.4,7
2023,7,2078.44,1
2023,8,1698.7,6
2023,9,1884.56,3
2023,10,1910.7599999999998,2
2023,1,2121.34,1
2023,2,1467.6,9
2023,3,1563.42,8
2023,4,1786.06,4
2023,5,1440.1,10
2023,6,1647.82,7
2023,7,1651.72,6
2023,8,1898.7,2
2023,9,1752.1000000000001,5
2023,10,1842.62,3
2023,1,1929.6200000000001,2
2023,2,1483.8600000000001,8
2023,3,1686.5399999999997,7
2023,4,1454.8,10
2023,5,1914.8000000000002,3
2023,6,1860.6600000000003,5
2023,7,1740.92,6
2023,8,1937.86,1
2023,9,1480.8600000000001,9
2023,10,1878.8200000000002,4
2023,1,1461.3,8
2023,2,1804.48,4
2023,3,1737.7800000000002,6
2023,4,1630.9,7
2023,5,1373.3,10
2023,6,2039.5600000000002,1
2023,7,1760.36,5
2023,8,1432.3,9
2023,9,1805.38,3
2023,10,1937.08,2
2023,1,1566.04,8
2023,2,1586.6,7
2023,3,1687.8000000000002,6
2023,4,1824.02,3
2023,5,1785.6399999999999,4
2023,6,1726.9,5
2023,7,1473.1599999999999,9
2023,8,2122.0,1
2023,9,1459.9,10
2023,10,1886.2,2
2023,1,1547.8,10
2023,2,2044.8200000000002,1
2023,3,1783.78,4
2023,4,1581.46,9
2023,5,1896.48,2
2023,6,1634.56,7
2023,7,1633.7200000000003,8
2023,8,1690.92,6
2023,9,1787.2399999999998,3
2023,10,1706.02,5
2023,1,1602.6,10
2023,2,1751.08,6
2023,3,1681.16,8
2023,4,1903.16,1
2023,5,1765.0,5
2023,6,1650.4399999999998,9
2023,7,1738.3000000000002,7
2023,8,1777.3799999999999,4
2023,9,1815.6599999999999,3
2023,10,1849.62,2
2023,1,1889.3400000000001,3
2023,2,2065.8,1
2023,3,1801.34,5
2023,4,1680.26,6
2023,5,1552.9200000000003,8
2023,6,1594.3400000000001,7
2023,7,1868.8400000000001,4
2023,8,1456.04,10
2023,9,1889.7,2
2023,10,1522.8,9
2023,1,1725.0400000000002,6
2023,2,2149.9,1
2023,3,1446.0,10
2023,4,1833.7599999999998,4
2023,5,1489.1,9
2023,6,1800.4,5
2023,7,2101.62,2
2023,8,1505.26,7
2023,9,1500.02,8
2023,10,1848.7400000000002,3
2023,1,1681.42,6
2023,2,1643.48,7
2023,3,1629.5,8
2023,4,1986.8200000000002,2
2023,5,1711.8200000000002,4
2023,6,1717.52,3
2023,7,2001.0,1
2023,8,1570.86,9
2023,9,1710.0199999999998,5
2023,10,1535.8200000000002,10
2023,1,1557.5200000000002,8
2023,2,1979.5,1
2023,3,1800.94,3
2023,4,1545.4,9
2023,5,1644.5000000000002,7
2023,6,1792.2000000000003,5
2023,7,1766.46,6
2023,8,1819.4599999999998,2
2023,9,1796.8600000000001,4
2023,10,1442.2599999999998,10
2023,1,1870.2200000000003,1
2023,2,1862.2400000000002,2
2023,3,1574.1799999999998,10
2023,4,1760.0,7
2023,5,1832.9,4
2023,6,1815.3399999999997,6
2023,7,1831.1999999999998,5
2023,8,1658.8199999999997,8
2023,9,1837.6599999999999,3
2023,10,1602.26,9
2023,1,1783.62,5
2023,2,1817.0200000000002,3
2023,3,1799.82,4
2023,4,1439.3,10
2023,5,1780.38,6
2023,6,1633.6999999999998,8
2023,7,1856.32,2
2023,8,1691.7399999999998,7
2023,9,1881.98,1
2023,10,1593.8000000000002,9
2023,1,1830.94,6
2023,2,1660.0400000000002,9
2023,3,1732.94,7
2023,4,1706.12,8
2023,5,1834.92,5
2023,6,2037.9600000000003,1
2023,7,2032.56,2
2023,8,1837.72,4
2023,9,1948.54,3
2023,10,1201.9,10
2023,1,1767.0400000000002,5
2023,2,1698.5200000000002,7
2023,3,1810.62,4
2023,4,1413.1,9
2023,5,1537.46,8
2023,6,1895.7,2
2023,7,1825.58,3
2023,8,1321.0,10
2023,9,1960.82,1
2023,10,1711.0,6
2023,1,1783.8600000000001,3
2023,2,1417.7,10
2023,3,1912.52,1
2023,4,1726.6,5
2023,5,1844.3000000000002,2
2023,6,1725.56,6
2023,7,1720.68,7
2023,8,1700.7000000000003,8
2023,9,1770.3,4
2023,10,1459.98,9
2023,1,1452.34,10
2023,2,1459.58,9
2023,3,1981.84,1
2023,4,1653.38,8
2023,5,1804.06,6
2023,6,1801.1599999999999,7
2023,7,1917.8399999999997,2
2023,8,1816.42,4
2023,9,1809.3799999999999,5
2023,10,1834.02,3
2023,1,1469.2599999999998,9
2023,2,1652.56,7
2023,3,2117.34,1
2023,4,1302.44,10
2023,5,1696.58,6
2023,6,1815.6999999999998,5
2023,7,1879.46,3
2023,8,1528.0,8
2023,9,1855.2,4
2023,10,2002.52,2
2023,1,1860.92,2
2023,2,1106.1,10
2023,3,1773.08,6
2023,4,1799.2399999999998,5
2023,5,1507.7,8
2023,6,1807.8200000000002,4
2023,7,1741.92,7
2023,8,1855.96,3
2023,9,1420.4,9
2023,10,2113.14,1
2023,1,1427.98,9
2023,2,2012.8200000000002,2
2023,3,1580.06,8
2023,4,1376.0,10
2023,5,1943.1399999999999,4
2023,6,1993.78,3
2023,7,2065.58,1
2023,8,1769.04,5
2023,9,1623.0,7
2023,10,1717.98,6
2023,1,1734.18,5
2023,2,1315.8600000000001,10
2023,3,1957.46,1
2023,4,1752.52,4
2023,5,1658.7199999999998,8
2023,6,1921.08,2
2023,7,1672.1399999999999,7
2023,8,1817.1799999999998,3
2023,9,1719.0,6
2023,10,1554.2200000000003,9
2023,1,1546.4,10
2023,2,1613.8,9
2023,3,1907.96,1
2023,4,1616.2,8
2023,5,1879.2399999999998,2
2023,6,1618.0,7
2023,7,1811.2400000000002,4
2023,8,1683.5,5
2023,9,1825.38,3
2023,10,1640.04,6
2023,1,1832.86,2
2023,2,1805.2199999999998,5
2023,3,1472.2799999999997,9
2023,4,1727.76,7
2023,5,1737.08,6
2023,6,1830.7199999999998,3
2023,7,1401.3600000000001,10
2023,8,1812.8599999999997,4
2023,9,1924.72,1
2023,10,1683.2199999999998,8
2023,1,1373.5600000000002,10
2023,2,1846.1599999999999,3
2023,3,1846.3799999999999,2
2023,4,1816.24,6
2023,5,1677.04,8
2023,6,1487.56,9
2023,7,1773.04,7
2023,8,1821.1,5
2023,9,1845.3399999999997,4
2023,10,1930.46,1
2023,1,1833.52,4
2023,2,1505.0,8
2023,3,1991.1,1
2023,4,1890.8600000000001,3
2023,5,1780.46,5
2023,6,1711.6599999999999,6
2023,7,1694.46,7
2023,8,1445.7199999999998,9
2023,9,1987.76,2
2023,10,1277.5600000000002,10
2023,1,1820.6,4
2023,2,1695.7199999999998,7
2023,3,1867.96,2
2023,4,1626.0,9
2023,5,1826.68,3
2023,6,1699.78,6
2023,7,1781.3400000000001,5
2023,8,1647.54,8
2023,9,1959.8400000000001,1
2023,10,1609.1599999999999,10
2023,1,1994.3200000000002,1
2023,2,1687.3600000000001,6
2023,3,1512.28,10
2023,4,1952.5,3
2023,5,1565.9,9
2023,6,1775.2999999999997,4
2023,7,1682.84,7
2023,8,1727.06,5
2023,9,1600.36,8
2023,10,1970.8199999999997,2
2023,1,1376.1,10
2023,2,1883.74,3
2023,3,2121.42,1
2023,4,1709.46,6
2023,5,1888.6399999999999,2
2023,6,1771.44,4
2023,7,1650.1,7
2023,8,1609.7000000000003,8
2023,9,1602.42,9
2023,10,1742.1999999999998,5
2023,1,1564.7800000000002,8
2023,2,1628.82,7
2023,3,1523.3600000000001,9
2023,4,1782.3000000000002,5
2023,5,1483.2,10
2023,6,1728.8,6
2023,7,2089.84,1
2023,8,1985.74,2
2023,9,1879.1599999999999,3
2023,10,1852.62,4
2023,1,1797.44,6
2023,2,1937.6,1
2023,3,1813.6200000000003,5
2023,4,1764.9199999999996,7
2023,5,1599.88,9
2023,6,1760.1000000000001,8
2023,7,1880.6400000000003,3
2023,8,1930.6599999999999,2
2023,9,1831.38,4
2023,10,1527.24,10
2023,1,2004.26,3
2023,2,1502.32,8
2023,3,1548.3200000000002,7
2023,4,2116.2200000000003,1
2023,5,1181.02,10
2023,6,2043.78,2
2023,7,1841.36,4
2023,8,1766.56,5
2023,9,1462.6599999999999,9
2023,10,1702.64,6
2023,1,1523.5,9
2023,2,1808.7000000000003,4
2023,3,1741.48,5
2023,4,1664.28,6
2023,5,1952.92,1
2023,6,1927.0000000000002,2
2023,7,1620.9,7
2023,8,1587.8199999999997,8
2023,9,1438.0800000000002,10
2023,10,1853.7399999999998,3
2024,1,1954.38,4
2024,2,1937.98,5
2024,3,2003.62,3
2024,4,1565.48,9
2024,5,2091.38,1
2024,6,1820.0,6
2024,7,1681.46,7
2024,8,1361.08,10
2024,9,1581.2999999999997,8
2024,10,2069.2400000000002,2
2024,1,1533.7600000000002,10
2024,2,2020.22,2
2024,3,1800.6399999999999,6
2024,4,1812.98,4
2024,5,1796.54,7
2024,6,1803.2199999999998,5
2024,7,1565.8,9
2024,8,1701.1999999999998,8
2024,9,2204.88,1
2024,10,1834.08,3
2024,1,1745.96,8
2024,2,1805.6000000000001,6
2024,3,1855.06,4
2024,4,1832.2199999999998,5
2024,5,2074.72,1
